id,playlist_name,href,num of songs,hashtag
455312653,잠들기 전 꺼내듣기 좋은 인디 발라드,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=455312653,22,#새벽
508249156,밀크쉐이크처럼 크리미하고 부드러운 멜로디의 KPOP,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=508249156,91,#기분전환
512434527,딱히 들을게 없을 때 들으면 기분 전환될 방콕 playlist ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=512434527,20,#기분좋은
519223717,지친 하루의 편안한 마무리를 위한 힐링 클래식,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=519223717,212,#클래식
525579958,휴식의 피아노,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525579958,22,#잔잔한
507813740,동실동실 떠오르는 비눗방울처럼 영롱한 playlist*,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507813740,53,#휴식
524904670,새벽에 혼자 있고 싶을때마다 이어폰 한쪽 끼고 듣는 R&B,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524904670,43,#알엔비
525476595,포근한 가을의 한 페이지를 담은 작은 vlog BGM,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=525476595,26,#가을
524596976,공부과제 할 때 듣기좋은 Lofi #1,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524596976,100,#공부
524912142,봄 지나 여름에 듣는 봄노래  ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524912142,43,#오후
524736824,센치 해지는 퇴근길에 듣는 감성 멜로디,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524736824,25,#퇴근길
524368125, 잔잔하고 자연스러운 감성을 꾸준히 노래하는 인디음악 가수들,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=524368125,182,#인디
522474027,마음을 따뜻하게 만들어줄 발라드 모음 | PLAYLIST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=522474027,15,#발라드
444175793,감성 충전 100% 새벽 같은 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=444175793,22,#새벽
457166819,엄마와 아기 모두를 위한 감성적인 태교음악 베스트 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457166819,218,#태교
498757638,아이들과 함께 듣기 좋은 명품 클래식 연주곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=498757638,190,#클래식
499892354,완벽한 릴렉스를 위한 편안한 피아노연주곡 모음요가명상필라테스,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=499892354,204,#요가
481853441,기분좋게 녹아드는 멜로디의 pop,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=481853441,83,#기분좋은
477994425,늦은밤 감성타는 잔잔한 발라드,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=477994425,95,#잔잔한
457765173,평범한 오후 잔잔한 인디 어쿠스틱,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457765173,20,#어쿠스틱
463512576,유명하지 않은 나만 알고싶은 어쿠스틱 팝 2nd계속 추가해요,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=463512576,191,#팝
431537596,귓가를 간지럽히는 달달한 고막남친 목소리,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=431537596,105,#고막남친
501081707,명상&요가에 잘 어울리는 편안한 힐링 피아노연주곡,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=501081707,202,#명상
513420005,for your rest 집에서 뒹굴거리며 #3,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513420005,93,#휴식
507042959,#25 산책할때 듣기 좋은 어쿠스틱 팝송 PL,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=507042959,353,#기분전환
523687592,여유로운 오후 예쁜 카페에서 듣는 기분좋은 뉴에이지 음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=523687592,214,#카페음악
500360827,마음의 안정이 필요할때 나를 포근히 감싸주는 피아노연주곡요가명상,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=500360827,98,#피아노연주곡
513295879,하루종일 듣고 있어도 질리지 않는 감성 발라드,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513295879,91,#발라드
503657974,사장님 지금 이 노래 뭐예요 감성 넘치는 카페 BGM ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=503657974,128,#주말
456886380,지친 몸과 마음의 힐링 테라피 요가&명상음악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=456886380,145,#요가
492627063,쉬는시간 잠깐 듣는 국내 감성힙합 PLAYLIST,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=492627063,38,#휴식
457825036,하루를 정리하며 듣는 실내악,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457825036,20,#실내악
456972741,책 한 권과 어울리는 잔잔한 기타 멜로디,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=456972741,21,#뉴에이지
505091061,할 일을 끝낸 후 뒹굴거리며 나만의 힐링시간을 즐길 때,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=505091061,50,#집콕
457906612,아침에 듣는 음악으로 시작하는 행복한 하루편안한 피아노 연주곡 모음,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457906612,230,#아침
513495696,도입부터 너무 좋아! 호불호 안갈리는 JPOP ,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=513495696,99,#취향저격
457823854,조용한 새벽에 듣기 좋은 인디 발라드,https://www.melon.com/mymusic/dj/mymusicdjplaylistview_inform.htm?plylstSeq=457823854,22,#인디
